country_sector,country,icio_sector,model_sector,mapping_version
GRC_A03,GRC,A03,energy_primary,v1_rule_based
GRC_B05,GRC,B05,energy_primary,v1_rule_based
GRC_B06,GRC,B06,energy_primary,v1_rule_based
GRC_B07,GRC,B07,energy_primary,v1_rule_based
GRC_B08,GRC,B08,energy_primary,v1_rule_based
GRC_B09,GRC,B09,energy_primary,v1_rule_based
GRC_C10T12,GRC,C10T12,retail_consumer,v1_rule_based
GRC_C13T15,GRC,C13T15,retail_consumer,v1_rule_based
GRC_C16,GRC,C16,manufacturing_other,v1_rule_based
GRC_C17_18,GRC,C17_18,manufacturing_other,v1_rule_based
GRC_C19,GRC,C19,manufacturing_other,v1_rule_based
GRC_C20,GRC,C20,manufacturing_other,v1_rule_based
GRC_C21,GRC,C21,pharma,v1_rule_based
GRC_C22,GRC,C22,manufacturing_other,v1_rule_based
GRC_C23,GRC,C23,manufacturing_other,v1_rule_based
GRC_C24A,GRC,C24A,steel_aluminum,v1_rule_based
GRC_C24B,GRC,C24B,steel_aluminum,v1_rule_based
GRC_C25,GRC,C25,steel_aluminum,v1_rule_based
GRC_C26,GRC,C26,manufacturing_other,v1_rule_based
GRC_C27,GRC,C27,manufacturing_other,v1_rule_based
GRC_C28,GRC,C28,manufacturing_other,v1_rule_based
GRC_C29,GRC,C29,manufacturing_other,v1_rule_based
GRC_C301,GRC,C301,manufacturing_other,v1_rule_based
GRC_C302T309,GRC,C302T309,manufacturing_other,v1_rule_based
GRC_C31T33,GRC,C31T33,retail_consumer,v1_rule_based
GRC_D,GRC,D,energy_primary,v1_rule_based
GRC_E,GRC,E,energy_primary,v1_rule_based
GRC_F,GRC,F,services_other,v1_rule_based
GRC_G,GRC,G,retail_consumer,v1_rule_based
GRC_H49,GRC,H49,services_other,v1_rule_based
GRC_H50,GRC,H50,services_other,v1_rule_based
GRC_H51,GRC,H51,services_other,v1_rule_based
GRC_H52,GRC,H52,services_other,v1_rule_based
GRC_H53,GRC,H53,services_other,v1_rule_based
GRC_I,GRC,I,retail_consumer,v1_rule_based
GRC_J58T60,GRC,J58T60,services_other,v1_rule_based
GRC_J61,GRC,J61,services_other,v1_rule_based
GRC_J62_63,GRC,J62_63,services_other,v1_rule_based
GRC_K,GRC,K,services_other,v1_rule_based
GRC_L,GRC,L,services_other,v1_rule_based
GRC_M,GRC,M,services_other,v1_rule_based
GRC_N,GRC,N,services_other,v1_rule_based
GRC_O,GRC,O,services_other,v1_rule_based
GRC_P,GRC,P,services_other,v1_rule_based
GRC_Q,GRC,Q,services_other,v1_rule_based
GRC_R,GRC,R,services_other,v1_rule_based
GRC_S,GRC,S,services_other,v1_rule_based
GRC_T,GRC,T,services_other,v1_rule_based
HKG_A01,HKG,A01,energy_primary,v1_rule_based
HKG_A02,HKG,A02,energy_primary,v1_rule_based
HKG_A03,HKG,A03,energy_primary,v1_rule_based
HKG_B05,HKG,B05,energy_primary,v1_rule_based
HKG_B06,HKG,B06,energy_primary,v1_rule_based
HKG_B07,HKG,B07,energy_primary,v1_rule_based
HKG_B08,HKG,B08,energy_primary,v1_rule_based
HKG_B09,HKG,B09,energy_primary,v1_rule_based
HKG_C10T12,HKG,C10T12,retail_consumer,v1_rule_based
HKG_C13T15,HKG,C13T15,retail_consumer,v1_rule_based
HKG_C16,HKG,C16,manufacturing_other,v1_rule_based
HKG_C17_18,HKG,C17_18,manufacturing_other,v1_rule_based
HKG_C19,HKG,C19,manufacturing_other,v1_rule_based
HKG_C20,HKG,C20,manufacturing_other,v1_rule_based
HKG_C21,HKG,C21,pharma,v1_rule_based
HKG_C22,HKG,C22,manufacturing_other,v1_rule_based
HKG_C23,HKG,C23,manufacturing_other,v1_rule_based
HKG_C24A,HKG,C24A,steel_aluminum,v1_rule_based
HKG_C24B,HKG,C24B,steel_aluminum,v1_rule_based
HKG_C25,HKG,C25,steel_aluminum,v1_rule_based
HKG_C26,HKG,C26,manufacturing_other,v1_rule_based
HKG_C27,HKG,C27,manufacturing_other,v1_rule_based
HKG_C28,HKG,C28,manufacturing_other,v1_rule_based
HKG_C29,HKG,C29,manufacturing_other,v1_rule_based
HKG_C301,HKG,C301,manufacturing_other,v1_rule_based
HKG_C302T309,HKG,C302T309,manufacturing_other,v1_rule_based
HKG_C31T33,HKG,C31T33,retail_consumer,v1_rule_based
HKG_D,HKG,D,energy_primary,v1_rule_based
HKG_E,HKG,E,energy_primary,v1_rule_based
HKG_F,HKG,F,services_other,v1_rule_based
HKG_G,HKG,G,retail_consumer,v1_rule_based
HKG_H49,HKG,H49,services_other,v1_rule_based
HKG_H50,HKG,H50,services_other,v1_rule_based
HKG_H51,HKG,H51,services_other,v1_rule_based
HKG_H52,HKG,H52,services_other,v1_rule_based
HKG_H53,HKG,H53,services_other,v1_rule_based
HKG_I,HKG,I,retail_consumer,v1_rule_based
HKG_J58T60,HKG,J58T60,services_other,v1_rule_based
HKG_J61,HKG,J61,services_other,v1_rule_based
HKG_J62_63,HKG,J62_63,services_other,v1_rule_based
HKG_K,HKG,K,services_other,v1_rule_based
HKG_L,HKG,L,services_other,v1_rule_based
HKG_M,HKG,M,services_other,v1_rule_based
HKG_N,HKG,N,services_other,v1_rule_based
HKG_O,HKG,O,services_other,v1_rule_based
HKG_P,HKG,P,services_other,v1_rule_based
HKG_Q,HKG,Q,services_other,v1_rule_based
HKG_R,HKG,R,services_other,v1_rule_based
HKG_S,HKG,S,services_other,v1_rule_based
HKG_T,HKG,T,services_other,v1_rule_based
HRV_A01,HRV,A01,energy_primary,v1_rule_based
HRV_A02,HRV,A02,energy_primary,v1_rule_based
HRV_A03,HRV,A03,energy_primary,v1_rule_based
HRV_B05,HRV,B05,energy_primary,v1_rule_based
HRV_B06,HRV,B06,energy_primary,v1_rule_based
HRV_B07,HRV,B07,energy_primary,v1_rule_based
HRV_B08,HRV,B08,energy_primary,v1_rule_based
HRV_B09,HRV,B09,energy_primary,v1_rule_based
HRV_C10T12,HRV,C10T12,retail_consumer,v1_rule_based
HRV_C13T15,HRV,C13T15,retail_consumer,v1_rule_based
HRV_C16,HRV,C16,manufacturing_other,v1_rule_based
HRV_C17_18,HRV,C17_18,manufacturing_other,v1_rule_based
HRV_C19,HRV,C19,manufacturing_other,v1_rule_based
HRV_C20,HRV,C20,manufacturing_other,v1_rule_based
HRV_C21,HRV,C21,pharma,v1_rule_based
HRV_C22,HRV,C22,manufacturing_other,v1_rule_based
HRV_C23,HRV,C23,manufacturing_other,v1_rule_based
HRV_C24A,HRV,C24A,steel_aluminum,v1_rule_based
HRV_C24B,HRV,C24B,steel_aluminum,v1_rule_based
HRV_C25,HRV,C25,steel_aluminum,v1_rule_based
HRV_C26,HRV,C26,manufacturing_other,v1_rule_based
HRV_C27,HRV,C27,manufacturing_other,v1_rule_based
HRV_C28,HRV,C28,manufacturing_other,v1_rule_based
HRV_C29,HRV,C29,manufacturing_other,v1_rule_based
HRV_C301,HRV,C301,manufacturing_other,v1_rule_based
HRV_C302T309,HRV,C302T309,manufacturing_other,v1_rule_based
HRV_C31T33,HRV,C31T33,retail_consumer,v1_rule_based
HRV_D,HRV,D,energy_primary,v1_rule_based
HRV_E,HRV,E,energy_primary,v1_rule_based
HRV_F,HRV,F,services_other,v1_rule_based
HRV_G,HRV,G,retail_consumer,v1_rule_based
HRV_H49,HRV,H49,services_other,v1_rule_based
HRV_H50,HRV,H50,services_other,v1_rule_based
HRV_H51,HRV,H51,services_other,v1_rule_based
HRV_H52,HRV,H52,services_other,v1_rule_based
HRV_H53,HRV,H53,services_other,v1_rule_based
HRV_I,HRV,I,retail_consumer,v1_rule_based
HRV_J58T60,HRV,J58T60,services_other,v1_rule_based
HRV_J61,HRV,J61,services_other,v1_rule_based
HRV_J62_63,HRV,J62_63,services_other,v1_rule_based
HRV_K,HRV,K,services_other,v1_rule_based
HRV_L,HRV,L,services_other,v1_rule_based
HRV_M,HRV,M,services_other,v1_rule_based
HRV_N,HRV,N,services_other,v1_rule_based
HRV_O,HRV,O,services_other,v1_rule_based
HRV_P,HRV,P,services_other,v1_rule_based
HRV_Q,HRV,Q,services_other,v1_rule_based
HRV_R,HRV,R,services_other,v1_rule_based
HRV_S,HRV,S,services_other,v1_rule_based
HRV_T,HRV,T,services_other,v1_rule_based
HUN_A01,HUN,A01,energy_primary,v1_rule_based
HUN_A02,HUN,A02,energy_primary,v1_rule_based
HUN_A03,HUN,A03,energy_primary,v1_rule_based
HUN_B05,HUN,B05,energy_primary,v1_rule_based
HUN_B06,HUN,B06,energy_primary,v1_rule_based
HUN_B07,HUN,B07,energy_primary,v1_rule_based
HUN_B08,HUN,B08,energy_primary,v1_rule_based
HUN_B09,HUN,B09,energy_primary,v1_rule_based
HUN_C10T12,HUN,C10T12,retail_consumer,v1_rule_based
HUN_C13T15,HUN,C13T15,retail_consumer,v1_rule_based
HUN_C16,HUN,C16,manufacturing_other,v1_rule_based
HUN_C17_18,HUN,C17_18,manufacturing_other,v1_rule_based
HUN_C19,HUN,C19,manufacturing_other,v1_rule_based
HUN_C20,HUN,C20,manufacturing_other,v1_rule_based
HUN_C21,HUN,C21,pharma,v1_rule_based
HUN_C22,HUN,C22,manufacturing_other,v1_rule_based
HUN_C23,HUN,C23,manufacturing_other,v1_rule_based
HUN_C24A,HUN,C24A,steel_aluminum,v1_rule_based
HUN_C24B,HUN,C24B,steel_aluminum,v1_rule_based
HUN_C25,HUN,C25,steel_aluminum,v1_rule_based
HUN_C26,HUN,C26,manufacturing_other,v1_rule_based
HUN_C27,HUN,C27,manufacturing_other,v1_rule_based
HUN_C28,HUN,C28,manufacturing_other,v1_rule_based
HUN_C29,HUN,C29,manufacturing_other,v1_rule_based
HUN_C301,HUN,C301,manufacturing_other,v1_rule_based
HUN_C302T309,HUN,C302T309,manufacturing_other,v1_rule_based
HUN_C31T33,HUN,C31T33,retail_consumer,v1_rule_based
HUN_D,HUN,D,energy_primary,v1_rule_based
HUN_E,HUN,E,energy_primary,v1_rule_based
HUN_F,HUN,F,services_other,v1_rule_based
HUN_G,HUN,G,retail_consumer,v1_rule_based
HUN_H49,HUN,H49,services_other,v1_rule_based
HUN_H50,HUN,H50,services_other,v1_rule_based
HUN_H51,HUN,H51,services_other,v1_rule_based
HUN_H52,HUN,H52,services_other,v1_rule_based
HUN_H53,HUN,H53,services_other,v1_rule_based
HUN_I,HUN,I,retail_consumer,v1_rule_based
HUN_J58T60,HUN,J58T60,services_other,v1_rule_based
HUN_J61,HUN,J61,services_other,v1_rule_based
HUN_J62_63,HUN,J62_63,services_other,v1_rule_based
HUN_K,HUN,K,services_other,v1_rule_based
HUN_L,HUN,L,services_other,v1_rule_based
HUN_M,HUN,M,services_other,v1_rule_based
HUN_N,HUN,N,services_other,v1_rule_based
HUN_O,HUN,O,services_other,v1_rule_based
HUN_P,HUN,P,services_other,v1_rule_based
HUN_Q,HUN,Q,services_other,v1_rule_based
HUN_R,HUN,R,services_other,v1_rule_based
HUN_S,HUN,S,services_other,v1_rule_based
HUN_T,HUN,T,services_other,v1_rule_based
IDN_A01,IDN,A01,energy_primary,v1_rule_based
IDN_A02,IDN,A02,energy_primary,v1_rule_based
IDN_A03,IDN,A03,energy_primary,v1_rule_based
IDN_B05,IDN,B05,energy_primary,v1_rule_based
IDN_B06,IDN,B06,energy_primary,v1_rule_based
IDN_B07,IDN,B07,energy_primary,v1_rule_based
IDN_B08,IDN,B08,energy_primary,v1_rule_based
IDN_B09,IDN,B09,energy_primary,v1_rule_based
IDN_C10T12,IDN,C10T12,retail_consumer,v1_rule_based
IDN_C13T15,IDN,C13T15,retail_consumer,v1_rule_based
IDN_C16,IDN,C16,manufacturing_other,v1_rule_based
IDN_C17_18,IDN,C17_18,manufacturing_other,v1_rule_based
IDN_C19,IDN,C19,manufacturing_other,v1_rule_based
IDN_C20,IDN,C20,manufacturing_other,v1_rule_based
IDN_C21,IDN,C21,pharma,v1_rule_based
IDN_C22,IDN,C22,manufacturing_other,v1_rule_based
IDN_C23,IDN,C23,manufacturing_other,v1_rule_based
IDN_C24A,IDN,C24A,steel_aluminum,v1_rule_based
IDN_C24B,IDN,C24B,steel_aluminum,v1_rule_based
IDN_C25,IDN,C25,steel_aluminum,v1_rule_based
IDN_C26,IDN,C26,manufacturing_other,v1_rule_based
IDN_C27,IDN,C27,manufacturing_other,v1_rule_based
IDN_C28,IDN,C28,manufacturing_other,v1_rule_based
IDN_C29,IDN,C29,manufacturing_other,v1_rule_based
IDN_C301,IDN,C301,manufacturing_other,v1_rule_based
IDN_C302T309,IDN,C302T309,manufacturing_other,v1_rule_based
IDN_C31T33,IDN,C31T33,retail_consumer,v1_rule_based
IDN_D,IDN,D,energy_primary,v1_rule_based
IDN_E,IDN,E,energy_primary,v1_rule_based
IDN_F,IDN,F,services_other,v1_rule_based
IDN_G,IDN,G,retail_consumer,v1_rule_based
IDN_H49,IDN,H49,services_other,v1_rule_based
IDN_H50,IDN,H50,services_other,v1_rule_based
IDN_H51,IDN,H51,services_other,v1_rule_based
IDN_H52,IDN,H52,services_other,v1_rule_based
IDN_H53,IDN,H53,services_other,v1_rule_based
IDN_I,IDN,I,retail_consumer,v1_rule_based
IDN_J58T60,IDN,J58T60,services_other,v1_rule_based
IDN_J61,IDN,J61,services_other,v1_rule_based
IDN_J62_63,IDN,J62_63,services_other,v1_rule_based
IDN_K,IDN,K,services_other,v1_rule_based
IDN_L,IDN,L,services_other,v1_rule_based
IDN_M,IDN,M,services_other,v1_rule_based
IDN_N,IDN,N,services_other,v1_rule_based
IDN_O,IDN,O,services_other,v1_rule_based
IDN_P,IDN,P,services_other,v1_rule_based
IDN_Q,IDN,Q,services_other,v1_rule_based
IDN_R,IDN,R,services_other,v1_rule_based
IDN_S,IDN,S,services_other,v1_rule_based
IDN_T,IDN,T,services_other,v1_rule_based
IND_A01,IND,A01,energy_primary,v1_rule_based
IND_A02,IND,A02,energy_primary,v1_rule_based
IND_A03,IND,A03,energy_primary,v1_rule_based
IND_B05,IND,B05,energy_primary,v1_rule_based
IND_B06,IND,B06,energy_primary,v1_rule_based
IND_B07,IND,B07,energy_primary,v1_rule_based
IND_B08,IND,B08,energy_primary,v1_rule_based
IND_B09,IND,B09,energy_primary,v1_rule_based
IND_C10T12,IND,C10T12,retail_consumer,v1_rule_based
IND_C13T15,IND,C13T15,retail_consumer,v1_rule_based
IND_C16,IND,C16,manufacturing_other,v1_rule_based
IND_C17_18,IND,C17_18,manufacturing_other,v1_rule_based
IND_C19,IND,C19,manufacturing_other,v1_rule_based
IND_C20,IND,C20,manufacturing_other,v1_rule_based
IND_C21,IND,C21,pharma,v1_rule_based
IND_C22,IND,C22,manufacturing_other,v1_rule_based
IND_C23,IND,C23,manufacturing_other,v1_rule_based
IND_C24A,IND,C24A,steel_aluminum,v1_rule_based
IND_C24B,IND,C24B,steel_aluminum,v1_rule_based
IND_C25,IND,C25,steel_aluminum,v1_rule_based
IND_C26,IND,C26,manufacturing_other,v1_rule_based
IND_C27,IND,C27,manufacturing_other,v1_rule_based
IND_C28,IND,C28,manufacturing_other,v1_rule_based
IND_C29,IND,C29,manufacturing_other,v1_rule_based
IND_C301,IND,C301,manufacturing_other,v1_rule_based
IND_C302T309,IND,C302T309,manufacturing_other,v1_rule_based
IND_C31T33,IND,C31T33,retail_consumer,v1_rule_based
IND_D,IND,D,energy_primary,v1_rule_based
IND_E,IND,E,energy_primary,v1_rule_based
IND_F,IND,F,services_other,v1_rule_based
IND_G,IND,G,retail_consumer,v1_rule_based
IND_H49,IND,H49,services_other,v1_rule_based
IND_H50,IND,H50,services_other,v1_rule_based
IND_H51,IND,H51,services_other,v1_rule_based
IND_H52,IND,H52,services_other,v1_rule_based
IND_H53,IND,H53,services_other,v1_rule_based
IND_I,IND,I,retail_consumer,v1_rule_based
IND_J58T60,IND,J58T60,services_other,v1_rule_based
IND_J61,IND,J61,services_other,v1_rule_based
IND_J62_63,IND,J62_63,services_other,v1_rule_based
IND_K,IND,K,services_other,v1_rule_based
IND_L,IND,L,services_other,v1_rule_based
IND_M,IND,M,services_other,v1_rule_based
IND_N,IND,N,services_other,v1_rule_based
IND_O,IND,O,services_other,v1_rule_based
IND_P,IND,P,services_other,v1_rule_based
IND_Q,IND,Q,services_other,v1_rule_based
IND_R,IND,R,services_other,v1_rule_based
IND_S,IND,S,services_other,v1_rule_based
IND_T,IND,T,services_other,v1_rule_based
IRL_A01,IRL,A01,energy_primary,v1_rule_based
IRL_A02,IRL,A02,energy_primary,v1_rule_based
IRL_A03,IRL,A03,energy_primary,v1_rule_based
IRL_B05,IRL,B05,energy_primary,v1_rule_based
IRL_B06,IRL,B06,energy_primary,v1_rule_based
IRL_B07,IRL,B07,energy_primary,v1_rule_based
IRL_B08,IRL,B08,energy_primary,v1_rule_based
IRL_B09,IRL,B09,energy_primary,v1_rule_based
IRL_C10T12,IRL,C10T12,retail_consumer,v1_rule_based
IRL_C13T15,IRL,C13T15,retail_consumer,v1_rule_based
IRL_C16,IRL,C16,manufacturing_other,v1_rule_based
IRL_C17_18,IRL,C17_18,manufacturing_other,v1_rule_based
IRL_C19,IRL,C19,manufacturing_other,v1_rule_based
IRL_C20,IRL,C20,manufacturing_other,v1_rule_based
IRL_C21,IRL,C21,pharma,v1_rule_based
IRL_C22,IRL,C22,manufacturing_other,v1_rule_based
IRL_C23,IRL,C23,manufacturing_other,v1_rule_based
IRL_C24A,IRL,C24A,steel_aluminum,v1_rule_based
IRL_C24B,IRL,C24B,steel_aluminum,v1_rule_based
IRL_C25,IRL,C25,steel_aluminum,v1_rule_based
IRL_C26,IRL,C26,manufacturing_other,v1_rule_based
IRL_C27,IRL,C27,manufacturing_other,v1_rule_based
IRL_C28,IRL,C28,manufacturing_other,v1_rule_based
IRL_C29,IRL,C29,manufacturing_other,v1_rule_based
IRL_C301,IRL,C301,manufacturing_other,v1_rule_based
IRL_C302T309,IRL,C302T309,manufacturing_other,v1_rule_based
IRL_C31T33,IRL,C31T33,retail_consumer,v1_rule_based
IRL_D,IRL,D,energy_primary,v1_rule_based
IRL_E,IRL,E,energy_primary,v1_rule_based
IRL_F,IRL,F,services_other,v1_rule_based
IRL_G,IRL,G,retail_consumer,v1_rule_based
IRL_H49,IRL,H49,services_other,v1_rule_based
IRL_H50,IRL,H50,services_other,v1_rule_based
IRL_H51,IRL,H51,services_other,v1_rule_based
IRL_H52,IRL,H52,services_other,v1_rule_based
IRL_H53,IRL,H53,services_other,v1_rule_based
IRL_I,IRL,I,retail_consumer,v1_rule_based
IRL_J58T60,IRL,J58T60,services_other,v1_rule_based
IRL_J61,IRL,J61,services_other,v1_rule_based
IRL_J62_63,IRL,J62_63,services_other,v1_rule_based
IRL_K,IRL,K,services_other,v1_rule_based
IRL_L,IRL,L,services_other,v1_rule_based
IRL_M,IRL,M,services_other,v1_rule_based
IRL_N,IRL,N,services_other,v1_rule_based
IRL_O,IRL,O,services_other,v1_rule_based
IRL_P,IRL,P,services_other,v1_rule_based
IRL_Q,IRL,Q,services_other,v1_rule_based
IRL_R,IRL,R,services_other,v1_rule_based
IRL_S,IRL,S,services_other,v1_rule_based
IRL_T,IRL,T,services_other,v1_rule_based
ISL_A01,ISL,A01,energy_primary,v1_rule_based
ISL_A02,ISL,A02,energy_primary,v1_rule_based
ISL_A03,ISL,A03,energy_primary,v1_rule_based
ISL_B05,ISL,B05,energy_primary,v1_rule_based
ISL_B06,ISL,B06,energy_primary,v1_rule_based
ISL_B07,ISL,B07,energy_primary,v1_rule_based
ISL_B08,ISL,B08,energy_primary,v1_rule_based
ISL_B09,ISL,B09,energy_primary,v1_rule_based
ISL_C10T12,ISL,C10T12,retail_consumer,v1_rule_based
ISL_C13T15,ISL,C13T15,retail_consumer,v1_rule_based
ISL_C16,ISL,C16,manufacturing_other,v1_rule_based
ISL_C17_18,ISL,C17_18,manufacturing_other,v1_rule_based
ISL_C19,ISL,C19,manufacturing_other,v1_rule_based
ISL_C20,ISL,C20,manufacturing_other,v1_rule_based
ISL_C21,ISL,C21,pharma,v1_rule_based
ISL_C22,ISL,C22,manufacturing_other,v1_rule_based
ISL_C23,ISL,C23,manufacturing_other,v1_rule_based
ISL_C24A,ISL,C24A,steel_aluminum,v1_rule_based
ISL_C24B,ISL,C24B,steel_aluminum,v1_rule_based
ISL_C25,ISL,C25,steel_aluminum,v1_rule_based
ISL_C26,ISL,C26,manufacturing_other,v1_rule_based
ISL_C27,ISL,C27,manufacturing_other,v1_rule_based
ISL_C28,ISL,C28,manufacturing_other,v1_rule_based
ISL_C29,ISL,C29,manufacturing_other,v1_rule_based
ISL_C301,ISL,C301,manufacturing_other,v1_rule_based
ISL_C302T309,ISL,C302T309,manufacturing_other,v1_rule_based
ISL_C31T33,ISL,C31T33,retail_consumer,v1_rule_based
ISL_D,ISL,D,energy_primary,v1_rule_based
ISL_E,ISL,E,energy_primary,v1_rule_based
ISL_F,ISL,F,services_other,v1_rule_based
ISL_G,ISL,G,retail_consumer,v1_rule_based
ISL_H49,ISL,H49,services_other,v1_rule_based
ISL_H50,ISL,H50,services_other,v1_rule_based
ISL_H51,ISL,H51,services_other,v1_rule_based
ISL_H52,ISL,H52,services_other,v1_rule_based
ISL_H53,ISL,H53,services_other,v1_rule_based
ISL_I,ISL,I,retail_consumer,v1_rule_based
ISL_J58T60,ISL,J58T60,services_other,v1_rule_based
ISL_J61,ISL,J61,services_other,v1_rule_based
ISL_J62_63,ISL,J62_63,services_other,v1_rule_based
ISL_K,ISL,K,services_other,v1_rule_based
ISL_L,ISL,L,services_other,v1_rule_based
ISL_M,ISL,M,services_other,v1_rule_based
ISL_N,ISL,N,services_other,v1_rule_based
ISL_O,ISL,O,services_other,v1_rule_based
ISL_P,ISL,P,services_other,v1_rule_based
ISL_Q,ISL,Q,services_other,v1_rule_based
ISL_R,ISL,R,services_other,v1_rule_based
ISL_S,ISL,S,services_other,v1_rule_based
ISL_T,ISL,T,services_other,v1_rule_based
ISR_A01,ISR,A01,energy_primary,v1_rule_based
ISR_A02,ISR,A02,energy_primary,v1_rule_based
ISR_A03,ISR,A03,energy_primary,v1_rule_based
ISR_B05,ISR,B05,energy_primary,v1_rule_based
ISR_B06,ISR,B06,energy_primary,v1_rule_based
ISR_B07,ISR,B07,energy_primary,v1_rule_based
ISR_B08,ISR,B08,energy_primary,v1_rule_based
ISR_B09,ISR,B09,energy_primary,v1_rule_based
ISR_C10T12,ISR,C10T12,retail_consumer,v1_rule_based
ISR_C13T15,ISR,C13T15,retail_consumer,v1_rule_based
ISR_C16,ISR,C16,manufacturing_other,v1_rule_based
ISR_C17_18,ISR,C17_18,manufacturing_other,v1_rule_based
ISR_C19,ISR,C19,manufacturing_other,v1_rule_based
ISR_C20,ISR,C20,manufacturing_other,v1_rule_based
ISR_C21,ISR,C21,pharma,v1_rule_based
ISR_C22,ISR,C22,manufacturing_other,v1_rule_based
ISR_C23,ISR,C23,manufacturing_other,v1_rule_based
ISR_C24A,ISR,C24A,steel_aluminum,v1_rule_based
ISR_C24B,ISR,C24B,steel_aluminum,v1_rule_based
ISR_C25,ISR,C25,steel_aluminum,v1_rule_based
ISR_C26,ISR,C26,manufacturing_other,v1_rule_based
ISR_C27,ISR,C27,manufacturing_other,v1_rule_based
ISR_C28,ISR,C28,manufacturing_other,v1_rule_based
ISR_C29,ISR,C29,manufacturing_other,v1_rule_based
ISR_C301,ISR,C301,manufacturing_other,v1_rule_based
ISR_C302T309,ISR,C302T309,manufacturing_other,v1_rule_based
ISR_C31T33,ISR,C31T33,retail_consumer,v1_rule_based
ISR_D,ISR,D,energy_primary,v1_rule_based
ISR_E,ISR,E,energy_primary,v1_rule_based
ISR_F,ISR,F,services_other,v1_rule_based
ISR_G,ISR,G,retail_consumer,v1_rule_based
ISR_H49,ISR,H49,services_other,v1_rule_based
ISR_H50,ISR,H50,services_other,v1_rule_based
ISR_H51,ISR,H51,services_other,v1_rule_based
ISR_H52,ISR,H52,services_other,v1_rule_based
ISR_H53,ISR,H53,services_other,v1_rule_based
ISR_I,ISR,I,retail_consumer,v1_rule_based
ISR_J58T60,ISR,J58T60,services_other,v1_rule_based
ISR_J61,ISR,J61,services_other,v1_rule_based
ISR_J62_63,ISR,J62_63,services_other,v1_rule_based
ISR_K,ISR,K,services_other,v1_rule_based
ISR_L,ISR,L,services_other,v1_rule_based
ISR_M,ISR,M,services_other,v1_rule_based
ISR_N,ISR,N,services_other,v1_rule_based
ISR_O,ISR,O,services_other,v1_rule_based
ISR_P,ISR,P,services_other,v1_rule_based
ISR_Q,ISR,Q,services_other,v1_rule_based
ISR_R,ISR,R,services_other,v1_rule_based
ISR_S,ISR,S,services_other,v1_rule_based
ISR_T,ISR,T,services_other,v1_rule_based
ITA_A01,ITA,A01,energy_primary,v1_rule_based
ITA_A02,ITA,A02,energy_primary,v1_rule_based
ITA_A03,ITA,A03,energy_primary,v1_rule_based
ITA_B05,ITA,B05,energy_primary,v1_rule_based
ITA_B06,ITA,B06,energy_primary,v1_rule_based
ITA_B07,ITA,B07,energy_primary,v1_rule_based
ITA_B08,ITA,B08,energy_primary,v1_rule_based
ITA_B09,ITA,B09,energy_primary,v1_rule_based
ITA_C10T12,ITA,C10T12,retail_consumer,v1_rule_based
ITA_C13T15,ITA,C13T15,retail_consumer,v1_rule_based
ITA_C16,ITA,C16,manufacturing_other,v1_rule_based
ITA_C17_18,ITA,C17_18,manufacturing_other,v1_rule_based
ITA_C19,ITA,C19,manufacturing_other,v1_rule_based
ITA_C20,ITA,C20,manufacturing_other,v1_rule_based
ITA_C21,ITA,C21,pharma,v1_rule_based
ITA_C22,ITA,C22,manufacturing_other,v1_rule_based
ITA_C23,ITA,C23,manufacturing_other,v1_rule_based
ITA_C24A,ITA,C24A,steel_aluminum,v1_rule_based
ITA_C24B,ITA,C24B,steel_aluminum,v1_rule_based
ITA_C25,ITA,C25,steel_aluminum,v1_rule_based
ITA_C26,ITA,C26,manufacturing_other,v1_rule_based
ITA_C27,ITA,C27,manufacturing_other,v1_rule_based
ITA_C28,ITA,C28,manufacturing_other,v1_rule_based
ITA_C29,ITA,C29,manufacturing_other,v1_rule_based
ITA_C301,ITA,C301,manufacturing_other,v1_rule_based
ITA_C302T309,ITA,C302T309,manufacturing_other,v1_rule_based
ITA_C31T33,ITA,C31T33,retail_consumer,v1_rule_based
